date,isin,nav
2019-08-19,IE0004460683,6.2320
2019-08-20,IE0004460683,6.1950
2019-08-21,IE0004460683,6.2350
2019-08-22,IE0004460683,6.2140
2019-08-23,IE0004460683,6.0420
2019-08-26,IE0004460683,6.0630
2019-08-27,IE0004460683,6.0470
2019-08-28,IE0004460683,6.1430
2019-08-29,IE0004460683,6.2310
2019-08-30,IE0004460683,6.2620
2019-09-02,IE0004460683,6.2820
2019-09-03,IE0004460683,6.2490
2019-09-04,IE0004460683,6.2850
2019-09-05,IE0004460683,6.3230
2019-09-06,IE0004460683,6.3260
2019-09-09,IE0004460683,6.3960
2019-09-10,IE0004460683,6.4620
2019-09-11,IE0004460683,6.4760
2019-09-12,IE0004460683,6.4340
2019-09-13,IE0004460683,6.4390
2019-09-16,IE0004460683,6.6990
2019-09-17,IE0004460683,6.5800
2019-09-18,IE0004460683,6.5430
2019-09-19,IE0004460683,6.5250
2019-09-20,IE0004460683,6.5670
2019-09-23,IE0004460683,6.5830
2019-09-24,IE0004460683,6.4910
2019-09-25,IE0004460683,6.5110
2019-09-26,IE0004460683,6.4820
2019-09-27,IE0004460683,6.4810
2019-09-30,IE0004460683,6.4780
2019-10-01,IE0004460683,6.3820
2019-10-02,IE0004460683,6.2460
2019-10-03,IE0004460683,6.2720
2019-10-04,IE0004460683,6.2970
2019-10-07,IE0004460683,6.2630
2019-10-08,IE0004460683,6.1950
2019-10-09,IE0004460683,6.2330
2019-10-10,IE0004460683,6.2780
2019-10-11,IE0004460683,6.3400
2019-10-14,IE0004460683,6.3220
2019-10-15,IE0004460683,6.3360
2019-10-16,IE0004460683,6.2960
2019-10-17,IE0004460683,6.2850
2019-10-18,IE0004460683,6.2470
2019-10-21,IE0004460683,6.3070
2019-10-22,IE0004460683,6.3730
2019-10-23,IE0004460683,6.4180
2019-10-24,IE0004460683,6.4250
2019-10-25,IE0004460683,6.4590
2019-10-29,IE0004460683,6.4280
2019-10-30,IE0004460683,6.3560
2019-10-31,IE0004460683,6.3070
2019-11-04,IE0004460683,6.5320
2019-11-05,IE0004460683,6.6000
2019-11-06,IE0004460683,6.4870
2019-11-07,IE0004460683,6.5750
2019-11-08,IE0004460683,6.5730
2019-11-11,IE0004460683,6.5340
2019-11-12,IE0004460683,6.5330
2019-11-13,IE0004460683,6.5130
2019-11-14,IE0004460683,6.5000
2019-11-15,IE0004460683,6.5180
2019-11-18,IE0004460683,6.4530
2019-11-19,IE0004460683,6.3900
2019-11-20,IE0004460683,6.4230
2019-11-21,IE0004460683,6.4650
2019-11-22,IE0004460683,6.4640
2019-11-25,IE0004460683,6.4930
2019-11-26,IE0004460683,6.4400
2019-11-27,IE0004460683,6.4590
2019-11-28,IE0004460683,6.4550
2019-11-29,IE0004460683,6.3930
2019-12-02,IE0004460683,6.3650
2019-12-03,IE0004460683,6.3010
2019-12-04,IE0004460683,6.3770
2019-12-05,IE0004460683,6.3500
2019-12-06,IE0004460683,6.4570
2019-12-09,IE0004460683,6.4240
2019-12-10,IE0004460683,6.4210
2019-12-11,IE0004460683,6.4200
2019-12-12,IE0004460683,6.4850
2019-12-13,IE0004460683,6.4510
2019-12-16,IE0004460683,6.5270
2019-12-17,IE0004460683,6.5430
2019-12-18,IE0004460683,6.5710
2019-12-19,IE0004460683,6.5920
2019-12-20,IE0004460683,6.6320
2019-12-23,IE0004460683,6.6820
2019-12-24,IE0004460683,6.6800
2019-12-30,IE0004460683,6.6020
2019-12-31,IE0004460683,6.6200
2020-01-02,IE0004460683,6.6730
2020-01-03,IE0004460683,6.6910
2020-01-07,IE0004460683,6.7510
2020-01-08,IE0004460683,6.6870
2020-01-09,IE0004460683,6.7240
2020-01-10,IE0004460683,6.6940
2020-01-13,IE0004460683,6.6800
2020-01-14,IE0004460683,6.6830
2020-01-15,IE0004460683,6.6390
2020-01-16,IE0004460683,6.6550
2020-01-17,IE0004460683,6.6620
2020-01-20,IE0004460683,6.6640
2020-01-21,IE0004460683,6.5740
2020-01-22,IE0004460683,6.5320
2020-01-23,IE0004460683,6.5210
2020-01-24,IE0004460683,6.4830
2020-01-27,IE0004460683,6.3240
2020-01-28,IE0004460683,6.3680
2020-01-29,IE0004460683,6.3200
2020-01-30,IE0004460683,6.2870
2020-01-31,IE0004460683,6.1130
2020-02-03,IE0004460683,6.0600
2020-02-04,IE0004460683,6.1190
2020-02-05,IE0004460683,6.3170
2020-02-06,IE0004460683,6.2780
2020-02-07,IE0004460683,6.2160
2020-02-10,IE0004460683,6.1970
2020-02-11,IE0004460683,6.2620
2020-02-12,IE0004460683,6.3530
2020-02-13,IE0004460683,6.3590
2020-02-14,IE0004460683,6.3430
2020-02-17,IE0004460683,6.3530
2020-02-18,IE0004460683,6.3130
2020-02-19,IE0004460683,6.4160
2020-02-20,IE0004460683,6.3960
2020-02-21,IE0004460683,6.2950
2020-02-24,IE0004460683,6.0190
2020-02-25,IE0004460683,5.8140
2020-02-26,IE0004460683,5.6960
2020-02-27,IE0004460683,5.3980
2020-02-28,IE0004460683,5.3970
2020-03-02,IE0004460683,5.4320
2020-03-03,IE0004460683,5.3090
2020-03-04,IE0004460683,5.4300
2020-03-05,IE0004460683,5.2470
2020-03-06,IE0004460683,4.9310
2020-03-09,IE0004460683,3.9950
2020-03-10,IE0004460683,4.1820
2020-03-11,IE0004460683,3.9810
2020-03-12,IE0004460683,3.5370
2020-03-13,IE0004460683,3.8040
2020-03-16,IE0004460683,3.3200
2020-03-18,IE0004460683,3.0760
2020-03-19,IE0004460683,3.2420
2020-03-20,IE0004460683,3.2700
2020-03-23,IE0004460683,3.1600
2020-03-24,IE0004460683,3.5350
2020-03-25,IE0004460683,3.7090
2020-03-26,IE0004460683,3.7870
2020-03-27,IE0004460683,3.5860
2020-03-30,IE0004460683,3.6640
2020-03-31,IE0004460683,3.7740
2020-04-01,IE0004460683,3.6720
2020-04-02,IE0004460683,3.8840
2020-04-03,IE0004460683,3.8130
2020-04-06,IE0004460683,3.9260
2020-04-07,IE0004460683,3.9270
2020-04-08,IE0004460683,4.0380
2020-04-09,IE0004460683,4.0330
2020-04-14,IE0004460683,3.9830
2020-04-15,IE0004460683,3.8240
2020-04-16,IE0004460683,3.7490
2020-04-17,IE0004460683,3.9350
2020-04-20,IE0004460683,3.8620
2020-04-21,IE0004460683,3.7770
2020-04-22,IE0004460683,3.9280
2020-04-23,IE0004460683,3.9880
2020-04-24,IE0004460683,3.9750
2020-04-27,IE0004460683,4.0320
2020-04-28,IE0004460683,4.0890
2020-04-29,IE0004460683,4.2780
2020-04-30,IE0004460683,4.1380
2020-05-05,IE0004460683,4.1210
2020-05-06,IE0004460683,4.0520
2020-05-07,IE0004460683,4.1270
2020-05-08,IE0004460683,4.1930
2020-05-11,IE0004460683,4.1590
2020-05-12,IE0004460683,4.1020
2020-05-13,IE0004460683,3.9880
2020-05-14,IE0004460683,3.9840
2020-05-15,IE0004460683,3.9930
2020-05-18,IE0004460683,4.2210
2020-05-19,IE0004460683,4.1370
2020-05-20,IE0004460683,4.2200
2020-05-22,IE0004460683,4.1690
2020-05-25,IE0004460683,4.1770
2020-05-26,IE0004460683,4.2240
2020-05-27,IE0004460683,4.2700
2020-05-28,IE0004460683,4.2210
2020-05-29,IE0004460683,4.1640
2020-06-03,IE0004460683,4.4380
2020-06-04,IE0004460683,4.3810
2020-06-05,IE0004460683,4.6020
2020-06-08,IE0004460683,4.7170
2020-06-09,IE0004460683,4.5590
2020-06-10,IE0004460683,4.4400
2020-06-11,IE0004460683,4.1600
2020-06-12,IE0004460683,4.2450
2020-06-15,IE0004460683,4.2280
2020-06-16,IE0004460683,4.3410
2020-06-17,IE0004460683,4.2760
2020-06-18,IE0004460683,4.2840
2020-06-19,IE0004460683,4.2800
2020-06-22,IE0004460683,4.2600
2020-06-24,IE0004460683,4.1280
2020-06-25,IE0004460683,4.1840
2020-06-26,IE0004460683,4.0950
2020-06-29,IE0004460683,4.1280
2020-06-30,IE0004460683,4.1470
2020-07-01,IE0004460683,4.1230
2020-07-02,IE0004460683,4.1860
2020-07-03,IE0004460683,4.1750
2020-07-06,IE0004460683,4.1920
2020-07-07,IE0004460683,4.1270
2020-07-08,IE0004460683,4.1130
2020-07-09,IE0004460683,4.0010
2020-07-10,IE0004460683,4.0590
2020-07-13,IE0004460683,4.0540
2020-07-14,IE0004460683,4.1180
2020-07-15,IE0004460683,4.1700
2020-07-16,IE0004460683,4.1620
2020-07-17,IE0004460683,4.1460
2020-07-20,IE0004460683,4.1160
2020-07-21,IE0004460683,4.2200
2020-07-22,IE0004460683,4.1550
2020-07-23,IE0004460683,4.1320
2020-07-24,IE0004460683,4.1150
2020-07-27,IE0004460683,4.0610
2020-07-28,IE0004460683,4.0440
2020-07-29,IE0004460683,4.0750
2020-07-30,IE0004460683,3.9680
2020-07-31,IE0004460683,3.9310
2020-08-04,IE0004460683,4.0650
2020-08-05,IE0004460683,4.0800
2020-08-06,IE0004460683,4.0580
2020-08-07,IE0004460683,4.0610
2020-08-10,IE0004460683,4.1260
2020-08-11,IE0004460683,4.1620
2020-08-12,IE0004460683,4.2030
2020-08-13,IE0004460683,4.1440
2020-08-14,IE0004460683,4.1320
2020-08-17,IE0004460683,4.1050
2020-08-18,IE0004460683,4.0550
2020-08-19,IE0004460683,4.0420
2020-08-20,IE0004460683,3.9860
2020-08-21,IE0004460683,3.9720
2020-08-24,IE0004460683,4.0490
2020-08-25,IE0004460683,4.0170
2020-08-26,IE0004460683,3.9810
2020-08-27,IE0004460683,3.9780
2020-08-28,IE0004460683,3.9770
2020-08-31,IE0004460683,3.9220
2020-09-01,IE0004460683,3.8980
2020-09-02,IE0004460683,3.9170
2020-09-03,IE0004460683,3.8930
2020-09-04,IE0004460683,3.8820
2020-09-07,IE0004460683,3.8940
2020-09-08,IE0004460683,3.7900
2020-09-09,IE0004460683,3.8350
2020-09-10,IE0004460683,3.7550
2020-09-11,IE0004460683,3.7710
2020-09-14,IE0004460683,3.7630
2020-09-15,IE0004460683,3.7770
2020-09-16,IE0004460683,3.8340
2020-09-17,IE0004460683,3.8190
2020-09-18,IE0004460683,3.7610
2020-09-21,IE0004460683,3.6730
2020-09-22,IE0004460683,3.6950
2020-09-23,IE0004460683,3.6150
2020-09-24,IE0004460683,3.5990
2020-09-25,IE0004460683,3.5970
2020-09-28,IE0004460683,3.6420
2020-09-29,IE0004460683,3.5640
2020-09-30,IE0004460683,3.5720
2020-10-01,IE0004460683,3.5050
2020-10-02,IE0004460683,3.5250
2020-10-05,IE0004460683,3.5830
2020-10-06,IE0004460683,3.5850
2020-10-07,IE0004460683,3.6070
2020-10-08,IE0004460683,3.6900
2020-10-09,IE0004460683,3.6620
2020-10-12,IE0004460683,3.6590
2020-10-13,IE0004460683,3.6400
2020-10-14,IE0004460683,3.6510
2020-10-15,IE0004460683,3.6300
2020-10-16,IE0004460683,3.6060
2020-10-19,IE0004460683,3.5600
2020-10-20,IE0004460683,3.5600
2020-10-21,IE0004460683,3.4940
2020-10-22,IE0004460683,3.5500
2020-10-23,IE0004460683,3.5650
2020-10-27,IE0004460683,3.4310
2020-10-28,IE0004460683,3.3330
2020-10-29,IE0004460683,3.3830
2020-10-30,IE0004460683,3.4010
2020-11-02,IE0004460683,3.4840
2020-11-03,IE0004460683,3.5020
2020-11-04,IE0004460683,3.5180
2020-11-05,IE0004460683,3.5120
2020-11-06,IE0004460683,3.4620
2020-11-09,IE0004460683,3.8180
2020-11-10,IE0004460683,3.9430
2020-11-11,IE0004460683,3.9540
2020-11-12,IE0004460683,3.8580
2020-11-13,IE0004460683,3.9150
2020-11-16,IE0004460683,4.0760
2020-11-17,IE0004460683,4.0870
2020-11-18,IE0004460683,4.0590
2020-11-19,IE0004460683,4.0580
2020-11-20,IE0004460683,4.0560
2020-11-23,IE0004460683,4.2330
2020-11-24,IE0004460683,4.4030
2020-11-25,IE0004460683,4.3490
2020-11-26,IE0004460683,4.3320
2020-11-27,IE0004460683,4.2990
2020-11-30,IE0004460683,4.1080
2020-12-01,IE0004460683,4.1300
2020-12-02,IE0004460683,4.1880
2020-12-03,IE0004460683,4.1930
2020-12-04,IE0004460683,4.3350
2020-12-07,IE0004460683,4.2780
2020-12-09,IE0004460683,4.3160
2020-12-10,IE0004460683,4.3850
2020-12-11,IE0004460683,4.3370
2020-12-14,IE0004460683,4.2630
2020-12-15,IE0004460683,4.2980
2020-12-16,IE0004460683,4.2760
2020-12-17,IE0004460683,4.2570
2020-12-18,IE0004460683,4.2190
2020-12-21,IE0004460683,4.0930
2020-12-22,IE0004460683,4.0790
2020-12-23,IE0004460683,4.1590
2020-12-24,IE0004460683,4.1540
2020-12-30,IE0004460683,4.1470
2020-12-31,IE0004460683,4.1430
2021-01-04,IE0004460683,4.1330
2021-01-05,IE0004460683,4.2700
2021-01-07,IE0004460683,4.4920
2021-01-08,IE0004460683,4.4950
2021-01-11,IE0004460683,4.5080
2021-01-12,IE0004460683,4.6090
2021-01-13,IE0004460683,4.5960
2021-01-14,IE0004460683,4.6760
2021-01-15,IE0004460683,4.5740
2021-01-18,IE0004460683,4.5700
2021-01-19,IE0004460683,4.6120
2021-01-20,IE0004460683,4.6310
2021-01-21,IE0004460683,4.5160
2021-01-22,IE0004460683,4.4640
2021-01-25,IE0004460683,4.4360
2021-01-26,IE0004460683,4.4050
2021-01-27,IE0004460683,4.3560
2021-01-28,IE0004460683,4.3620
2021-01-29,IE0004460683,4.2650
2021-02-01,IE0004460683,4.2810
2021-02-02,IE0004460683,4.3320
2021-02-03,IE0004460683,4.4280
2021-02-04,IE0004460683,4.4480
2021-02-05,IE0004460683,4.4630
2021-02-08,IE0004460683,4.5460
2021-02-09,IE0004460683,4.4900
2021-02-10,IE0004460683,4.5160
2021-02-11,IE0004460683,4.4870
2021-02-12,IE0004460683,4.5360
2021-02-15,IE0004460683,4.6080
2021-02-16,IE0004460683,4.6670
2021-02-17,IE0004460683,4.7090
2021-02-18,IE0004460683,4.6140
2021-02-19,IE0004460683,4.6320
2021-02-22,IE0004460683,4.6860
2021-02-23,IE0004460683,4.7440
2021-02-24,IE0004460683,4.8650
2021-02-25,IE0004460683,4.8200
2021-02-26,IE0004460683,4.6980
2021-03-01,IE0004460683,4.8100
2021-03-02,IE0004460683,4.8080
2021-03-03,IE0004460683,4.8490
2021-03-04,IE0004460683,4.9550
2021-03-05,IE0004460683,5.1130
2021-03-08,IE0004460683,5.1320
2021-03-09,IE0004460683,5.0930
2021-03-10,IE0004460683,5.1640
2021-03-11,IE0004460683,5.1950
2021-03-12,IE0004460683,5.2120
2021-03-15,IE0004460683,5.1730
2021-03-16,IE0004460683,5.1050
2021-03-18,IE0004460683,4.9770
2021-03-19,IE0004460683,4.9700
2021-03-22,IE0004460683,4.9290
2021-03-23,IE0004460683,4.8820
2021-03-24,IE0004460683,4.9760
2021-03-25,IE0004460683,4.9730
2021-03-26,IE0004460683,5.0720
2021-03-29,IE0004460683,5.0620
2021-03-30,IE0004460683,5.0500
2021-03-31,IE0004460683,5.0060
2021-04-01,IE0004460683,5.0540
2021-04-06,IE0004460683,4.9830
2021-04-07,IE0004460683,4.9830
2021-04-08,IE0004460683,4.9230
2021-04-09,IE0004460683,4.8930
2021-04-12,IE0004460683,4.8770
2021-04-13,IE0004460683,4.8730
2021-04-14,IE0004460683,4.9690
2021-04-15,IE0004460683,4.9440
2021-04-16,IE0004460683,4.9170
2021-04-19,IE0004460683,4.9000
2021-04-20,IE0004460683,4.7880
2021-04-21,IE0004460683,4.8340
2021-04-22,IE0004460683,4.8040
2021-04-23,IE0004460683,4.8050
2021-04-26,IE0004460683,4.8270
2021-04-27,IE0004460683,4.8500
2021-04-28,IE0004460683,4.9610
2021-04-29,IE0004460683,4.9620
2021-04-30,IE0004460683,4.9170
2021-05-04,IE0004460683,5.0050
2021-05-05,IE0004460683,5.1420
2021-05-06,IE0004460683,5.1400
2021-05-07,IE0004460683,5.1690
2021-05-10,IE0004460683,5.1930
2021-05-11,IE0004460683,5.0720
2021-05-12,IE0004460683,5.1270
2021-05-14,IE0004460683,5.1680
2021-05-17,IE0004460683,5.2140
2021-05-18,IE0004460683,5.1620
2021-05-19,IE0004460683,5.0400
2021-05-20,IE0004460683,5.0480
2021-05-21,IE0004460683,5.0860
2021-05-25,IE0004460683,5.0270
2021-05-26,IE0004460683,5.0680
2021-05-27,IE0004460683,5.0700
2021-05-28,IE0004460683,5.0780
2021-05-31,IE0004460683,5.0520
2021-06-01,IE0004460683,5.1720
2021-06-03,IE0004460683,5.2900
2021-06-04,IE0004460683,5.2920
2021-06-08,IE0004460683,5.3020
2021-06-09,IE0004460683,5.3070
2021-06-10,IE0004460683,5.3160
2021-06-11,IE0004460683,5.3430
2021-06-14,IE0004460683,5.3680
2021-06-15,IE0004460683,5.4030
2021-06-16,IE0004460683,5.3720
2021-06-17,IE0004460683,5.3420
2021-06-18,IE0004460683,5.2170
2021-06-21,IE0004460683,5.3160
2021-06-22,IE0004460683,5.3560
2021-06-24,IE0004460683,5.3960
2021-06-25,IE0004460683,5.4110
2021-06-28,IE0004460683,5.2940
2021-06-29,IE0004460683,5.2810
2021-06-30,IE0004460683,5.3210
2021-07-01,IE0004460683,5.4040
2021-07-02,IE0004460683,5.4030
2021-07-05,IE0004460683,5.4130
2021-07-06,IE0004460683,5.2990
2021-07-07,IE0004460683,5.2550
2021-07-08,IE0004460683,5.2070
2021-07-09,IE0004460683,5.2690
2021-07-12,IE0004460683,5.2620
2021-07-13,IE0004460683,5.2420
2021-07-14,IE0004460683,5.1740
2021-07-15,IE0004460683,5.1050
2021-07-16,IE0004460683,5.0550
2021-07-19,IE0004460683,4.8830
2021-07-20,IE0004460683,4.9320
2021-07-21,IE0004460683,5.0270
2021-07-22,IE0004460683,5.0100
2021-07-23,IE0004460683,5.0190
2021-07-26,IE0004460683,5.0740
2021-07-27,IE0004460683,5.0590
2021-07-28,IE0004460683,5.0900
2021-07-29,IE0004460683,5.1260
2021-07-30,IE0004460683,5.0670
2021-08-03,IE0004460683,5.1420
2021-08-04,IE0004460683,5.0940
2021-08-05,IE0004460683,5.1460
2021-08-06,IE0004460683,5.1790
2021-08-09,IE0004460683,5.1500
2021-08-10,IE0004460683,5.2040
2021-08-11,IE0004460683,5.2360
2021-08-12,IE0004460683,5.2310
2021-08-13,IE0004460683,5.1920
2021-08-16,IE0004460683,5.1370
2021-08-17,IE0004460683,5.1500
2021-08-18,IE0004460683,5.1250
2021-08-19,IE0004460683,5.0180
2021-08-20,IE0004460683,5.0490
2021-08-23,IE0004460683,5.1150
2021-08-24,IE0004460683,5.1400
2021-08-25,IE0004460683,5.1560
2021-08-26,IE0004460683,5.1180
2021-08-27,IE0004460683,5.1830
2021-08-30,IE0004460683,5.1820
2021-08-31,IE0004460683,5.1490
2021-09-01,IE0004460683,5.1290
2021-09-02,IE0004460683,5.2090
2021-09-03,IE0004460683,5.1810
2021-09-06,IE0004460683,5.1950
2021-09-07,IE0004460683,5.1780
2021-09-08,IE0004460683,5.1860
2021-09-09,IE0004460683,5.1680
2021-09-10,IE0004460683,5.1370
2021-09-13,IE0004460683,5.2390
2021-09-14,IE0004460683,5.2010
2021-09-15,IE0004460683,5.2890
2021-09-16,IE0004460683,5.2550
2021-09-17,IE0004460683,5.2260
2021-09-20,IE0004460683,5.1370
2021-09-21,IE0004460683,5.1860
2021-09-22,IE0004460683,5.2710
2021-09-23,IE0004460683,5.3540
2021-09-24,IE0004460683,5.3730
2021-09-27,IE0004460683,5.4900
2021-09-28,IE0004460683,5.5040
2021-09-29,IE0004460683,5.5210
2021-09-30,IE0004460683,5.5190
2021-10-01,IE0004460683,5.5700
2021-10-04,IE0004460683,5.6290
2021-10-05,IE0004460683,5.7010
2021-10-06,IE0004460683,5.6530
2021-10-07,IE0004460683,5.6790
2021-10-08,IE0004460683,5.7610
2021-10-11,IE0004460683,5.7590
2021-10-12,IE0004460683,5.7680
2021-10-13,IE0004460683,5.7660
2021-10-14,IE0004460683,5.8240
2021-10-15,IE0004460683,5.8630
2021-10-18,IE0004460683,5.8550
2021-10-19,IE0004460683,5.8910
2021-10-20,IE0004460683,5.9430
2021-10-21,IE0004460683,5.8840
2021-10-22,IE0004460683,5.8840
2021-10-26,IE0004460683,5.9860
2021-10-27,IE0004460683,5.9240
2021-10-28,IE0004460683,5.8740
2021-10-29,IE0004460683,5.8640
2021-11-02,IE0004460683,5.8520
2021-11-03,IE0004460683,5.8080
2021-11-04,IE0004460683,5.8310
2021-11-05,IE0004460683,5.8790
2021-11-08,IE0004460683,5.8790
2021-11-09,IE0004460683,5.8760
2021-11-10,IE0004460683,5.8440
2021-11-11,IE0004460683,5.8550
2021-11-12,IE0004460683,5.8300
2021-11-15,IE0004460683,5.8800
2021-11-16,IE0004460683,5.9170
2021-11-17,IE0004460683,5.9060
2021-11-18,IE0004460683,5.8390
2021-11-19,IE0004460683,5.7310
2021-11-22,IE0004460683,5.8020
2021-11-23,IE0004460683,5.8710
2021-11-24,IE0004460683,5.9450
2021-11-25,IE0004460683,5.9480
2021-11-26,IE0004460683,5.6640
2021-11-29,IE0004460683,5.7640
2021-11-30,IE0004460683,5.6480
2021-12-01,IE0004460683,5.6480
2021-12-02,IE0004460683,5.7040
2021-12-03,IE0004460683,5.7140
2021-12-06,IE0004460683,5.7880
2021-12-07,IE0004460683,5.9050
2021-12-09,IE0004460683,5.8270
2021-12-10,IE0004460683,5.8190
2021-12-13,IE0004460683,5.7600
2021-12-14,IE0004460683,5.7480
2021-12-15,IE0004460683,5.7260
2021-12-16,IE0004460683,5.8060
2021-12-17,IE0004460683,5.7130
2021-12-20,IE0004460683,5.6270
2021-12-21,IE0004460683,5.7700
2021-12-22,IE0004460683,5.7840
2021-12-23,IE0004460683,5.8210
2021-12-24,IE0004460683,5.8070
2021-12-29,IE0004460683,5.8070
2021-12-30,IE0004460683,5.8420
2021-12-31,IE0004460683,5.8300
2022-01-03,IE0004460683,5.8300
2022-01-04,IE0004460683,5.9940
2022-01-05,IE0004460683,5.9850
2022-01-07,IE0004460683,6.0490
2022-01-10,IE0004460683,6.0590
2022-01-11,IE0004460683,6.1130
2022-01-12,IE0004460683,6.1740
2022-01-13,IE0004460683,6.1520
2022-01-14,IE0004460683,6.2160
2022-01-17,IE0004460683,6.2520
2022-01-18,IE0004460683,6.2690
2022-01-19,IE0004460683,6.2590
2022-01-20,IE0004460683,6.2250
2022-01-21,IE0004460683,6.0990
2022-01-24,IE0004460683,6.0100
2022-01-25,IE0004460683,6.1220
2022-01-26,IE0004460683,6.2130
2022-01-27,IE0004460683,6.3130
2022-01-28,IE0004460683,6.2820
2022-01-31,IE0004460683,6.2930
2022-02-01,IE0004460683,6.3810
2022-02-02,IE0004460683,6.3990
2022-02-03,IE0004460683,6.3200
2022-02-04,IE0004460683,6.3770
2022-02-07,IE0004460683,6.4050
2022-02-08,IE0004460683,6.3310
2022-02-09,IE0004460683,6.4100
2022-02-10,IE0004460683,6.3790
2022-02-11,IE0004460683,6.4660
2022-02-14,IE0004460683,6.3830
2022-02-15,IE0004460683,6.3250
2022-02-16,IE0004460683,6.3740
2022-02-17,IE0004460683,6.3530
2022-02-18,IE0004460683,6.3140
2022-02-21,IE0004460683,6.2970
2022-02-22,IE0004460683,6.2470
2022-02-23,IE0004460683,6.2340
2022-02-24,IE0004460683,6.2420
2022-02-25,IE0004460683,6.3670
2022-02-28,IE0004460683,6.3940
2022-03-01,IE0004460683,6.4010
2022-03-02,IE0004460683,6.5720
2022-03-03,IE0004460683,6.4720
2022-03-04,IE0004460683,6.5410
2022-03-07,IE0004460683,6.6660
2022-03-08,IE0004460683,6.7280
2022-03-09,IE0004460683,6.5800
2022-03-10,IE0004460683,6.6060
2022-03-11,IE0004460683,6.5870
2022-03-14,IE0004460683,6.4580
2022-03-15,IE0004460683,6.4310
2022-03-16,IE0004460683,6.4300
2022-03-21,IE0004460683,6.7030
2022-03-22,IE0004460683,6.7160
2022-03-23,IE0004460683,6.8240
2022-03-24,IE0004460683,6.8480
2022-03-25,IE0004460683,6.9760
2022-03-28,IE0004460683,6.8940
2022-03-29,IE0004460683,6.7950
2022-03-30,IE0004460683,6.8870
2022-03-31,IE0004460683,6.8660
2022-04-01,IE0004460683,6.9630
2022-04-04,IE0004460683,6.9820
2022-04-05,IE0004460683,7.0010
2022-04-06,IE0004460683,7.0220
2022-04-07,IE0004460683,6.9980
2022-04-08,IE0004460683,7.1750
2022-04-11,IE0004460683,7.0340
2022-04-12,IE0004460683,7.1100
2022-04-13,IE0004460683,7.1790
2022-04-14,IE0004460683,7.2370
2022-04-19,IE0004460683,7.2630
2022-04-20,IE0004460683,7.2520
2022-04-21,IE0004460683,7.1570
2022-04-22,IE0004460683,7.0110
2022-04-26,IE0004460683,6.8720
2022-04-27,IE0004460683,6.9890
2022-04-28,IE0004460683,7.1090
2022-04-29,IE0004460683,7.0310
2022-05-03,IE0004460683,7.2110
2022-05-04,IE0004460683,7.3610
2022-05-05,IE0004460683,7.3330
2022-05-06,IE0004460683,7.3860
2022-05-10,IE0004460683,7.0200
2022-05-11,IE0004460683,7.1570
2022-05-12,IE0004460683,7.1230
2022-05-13,IE0004460683,7.3270
2022-05-16,IE0004460683,7.4300
2022-05-17,IE0004460683,7.4780
